,conversion
2045473,0
7906071,0
7644293,0
9173838,0
1663844,0
4049588,0
6952721,0
5123454,0
8267725,0
9860727,0
12408646,0
1075380,0
13092575,0
9376839,0
158573,0
5432379,0
11997681,0
5125409,0
12583461,0
11205978,0
6839897,0
7756948,0
10898618,0
12031170,0
12742784,0
3763059,0
11888926,0
5758881,0
9661399,0
12257957,0
2274777,0
10191970,0
6161398,0
1041860,0
146075,0
8594203,0
6918095,0
11176560,0
13472433,0
10208927,0
7347206,0
9429755,0
5789519,0
7927940,0
11686571,0
10557843,0
894392,0
10704491,0
127716,0
5048156,1
4517496,0
9690723,0
9598896,0
13614531,0
12359918,0
13458691,0
10873997,0
10094531,0
2894288,0
2493599,0
3209904,0
3634537,0
5006261,0
10649204,0
6944461,0
5535577,0
8058893,0
11067857,0
7361499,0
12340208,0
10322401,0
8038703,0
11217567,0
4332839,0
7378742,0
11956770,0
4214647,0
13861600,0
7237968,0
186650,0
10868258,0
4172601,0
12123864,0
1698410,0
5642268,0
3171021,0
13923099,0
2104948,0
1533838,0
5366534,0
7608756,0
2348399,0
3312768,0
3355503,0
2942976,0
152019,0
11563250,0
13321010,0
12032886,0
9091962,0
12871099,0
9603258,0
9352978,0
12093383,0
10554770,0
17126,0
9381800,0
4199490,0
5443829,0
2440452,0
7051780,0
886413,0
12634595,0
7313179,0
3175015,0
4943708,0
10292251,0
1135345,0
10553280,0
11247272,0
1082051,0
3811776,0
4697320,0
8640509,0
5931197,0
4520720,0
8087430,0
4551307,0
1840463,0
1415743,0
5572742,0
10845249,0
8269711,0
6267205,0
7109844,0
11190086,0
2413969,0
10186701,0
8585999,0
3859239,0
10755644,0
6893317,0
11026369,0
13870670,0
12278844,0
8354565,0
12579458,0
2834031,0
10354393,0
11352283,0
1788963,0
223054,0
1666820,0
7480891,0
11703465,0
1191724,0
8253357,0
3056998,0
9458642,0
2461467,0
5895849,0
1171318,0
9689627,0
7826242,0
4024361,0
8804189,0
13233741,0
10324002,0
4180673,0
6477919,0
9593020,0
4432677,0
4354826,0
3123511,0
2015414,0
10415243,0
6602331,0
3084591,0
1641306,0
6233799,0
411660,0
757143,0
10202512,0
10774936,0
6590963,0
1337231,0
5481926,0
3840013,0
8499967,0
2859181,0
3924478,0
9184653,0
10348530,0
7453611,0
9686366,0
4649339,0
8288542,0
1239351,0
13212718,0
10946351,0
1005991,0
2307032,0
5762075,0
7223074,0
2266527,0
4531406,0
1394820,0
3007906,0
6349724,0
1866836,0
444609,0
3553243,0
1420131,0
3877011,0
8611275,0
942870,0
12956570,0
180549,0
11176889,0
6884070,0
7499904,0
9747101,0
3638002,0
7804559,0
12088257,0
1082872,0
3555488,0
8668207,0
12682959,0
6413832,0
1367910,0
11732026,0
8711752,0
11323124,0
2810147,0
12829916,0
1853213,0
4402333,0
11397314,0
11997694,0
6959773,0
3471225,0
11762872,0
13339268,0
4232858,0
12347769,0
6990604,0
10306426,0
4390249,0
7419132,0
8352286,0
9619819,0
11735436,0
9655085,0
9238392,0
6991183,0
253492,0
3103991,0
596731,0
10362902,0
3731961,0
6617490,0
5566652,0
7816998,0
6303852,0
322915,0
11105204,0
10035774,0
8897349,0
6224559,0
2807852,0
750601,0
8421434,0
63281,0
8546407,0
4825171,0
11429014,0
7419324,0
6694357,0
13925588,0
2493398,0
1415163,0
12387769,0
3793568,0
11825940,0
5091134,0
8750848,0
9977567,0
7232303,0
12419232,0
3398502,0
3854497,0
8170285,0
5089544,0
6718776,0
9815644,0
4792851,0
7729859,0
5972795,0
2312987,0
13968137,0
3334547,0
9360898,0
5590377,0
13682751,0
4170516,0
4533655,0
4274124,0
3530231,0
3754935,0
2860257,0
8070417,0
9579427,0
9008728,0
6811929,0
2383909,0
6674578,0
6939124,0
7990664,0
9089674,0
11538313,0
2369884,0
4230324,0
8816091,0
380267,0
8663468,0
10602389,0
6823193,0
5403017,0
8195949,0
7197689,0
4280999,0
10976993,0
5502853,0
3413725,0
3634235,0
12685031,0
751881,0
11437823,0
2229959,1
4041268,0
5538367,0
6544895,0
6612470,0
9791653,0
9240351,0
7339081,0
925849,0
5569222,0
6502201,0
9096338,0
9171820,0
7466389,0
7183802,0
4966496,0
9074404,0
3973253,0
1732094,0
5497262,0
8136861,0
4229340,0
13563362,0
1159036,0
6619056,0
9451824,0
7487110,0
7848418,0
3593785,0
8026377,0
2947568,0
1373556,0
2700001,0
6897017,0
6788642,0
3242216,0
13818957,0
7434207,0
9792165,0
3835993,0
10940441,0
5852861,0
6499237,0
10649106,0
12315678,0
2343743,0
1077519,0
3863857,0
13847760,0
6442061,0
11803280,0
6689053,0
7636034,0
13397891,0
3439836,0
55882,0
12077626,0
12286877,0
4400608,0
2578373,0
11013548,0
12248159,0
4926528,0
737308,0
9468491,0
8226762,0
1288777,0
12978365,0
11384766,0
10844399,0
6227673,0
2923635,0
3046279,0
2139336,0
12187254,0
6901989,0
6135023,0
11548037,0
8472564,0
5166648,0
3512121,0
6637032,0
4511574,0
2513333,0
2653329,0
5304151,0
13144424,0
8168126,0
6139755,0
3452399,0
10916954,0
5398919,0
9407189,0
4636883,0
1498633,0
4095167,0
3046866,0
11145664,0
9973195,0
13670870,0
307497,0
10511439,0
1640856,0
9942003,0
888216,0
1192831,0
8517489,0
13368413,0
3774085,0
1838190,0
13907098,0
6168662,0
11959227,0
3186538,0
7547860,0
4875366,0
3898136,0
8766435,0
13337801,0
408299,0
12259704,0
12335086,0
7059099,0
8991344,0
5004396,0
12627121,0
405232,0
10403800,0
11636932,0
5400579,0
4736177,0
2363427,0
4848857,0
8972721,0
11316513,0
12533607,0
7649680,0
4264124,0
467066,0
10023179,0
11948193,0
13646667,0
1547351,0
9568005,0
11227978,0
10932873,0
1102622,0
13795480,0
2417482,0
4308981,0
9909073,0
11770485,0
588852,0
3005923,0
5560853,0
9390323,0
4712687,0
5155395,0
10608686,0
8889700,0
12899571,0
10401979,0
1260462,0
2383466,0
480551,0
12518916,0
3230886,0
4438517,0
930270,0
1020057,0
1176330,0
7168255,0
6056351,0
7410045,0
7539993,0
13624560,0
4890049,0
13602797,0
6414980,0
10564031,0
5179299,0
9986379,0
4540689,0
1721282,0
8621754,0
7460853,0
13855446,0
6779305,0
9576259,0
13217441,0
3214790,0
11375125,0
1578373,0
8640627,0
13668967,0
5912569,0
4523444,0
9951753,0
5872227,0
5016391,0
13512290,0
11247945,0
4014828,0
2411117,0
9951602,0
3493906,0
9702495,0
9187546,0
13336498,0
6912396,0
3080913,0
6851048,0
5719983,0
9033484,0
13654630,0
5275600,0
7091128,0
9524065,0
7854114,0
10074766,0
2588498,0
670546,0
430184,0
5508564,0
5351194,0
6308099,0
13462172,0
167703,0
10842869,0
12325269,0
2831358,0
7443490,0
30545,0
3955952,0
12255961,0
2733583,0
8854369,0
8257144,0
3934865,0
6838022,0
7522721,0
719965,0
10178863,0
10381447,0
13084860,0
5893287,0
4789353,0
2925963,0
11166457,0
12698332,0
11291256,0
10185847,0
8487970,0
6459954,0
2015857,1
5140223,0
9338510,0
10315460,0
1379959,0
13958071,0
10800850,0
11845752,0
11490266,0
7646102,0
61602,0
2951252,0
2119233,0
11294411,0
1914554,0
5034269,0
6383686,0
9744944,0
13825977,0
9697315,0
9768969,0
8048454,0
11877512,0
2545150,0
7927334,0
3040936,0
9351313,0
7802067,0
5097451,0
10144927,0
11504761,0
1927372,0
7648418,0
10127160,1
7761873,0
8320742,0
8574425,0
3087506,0
417891,0
396323,0
7695248,0
11928964,0
9460441,0
7786587,0
423281,0
5464615,0
4776290,0
139627,0
813412,0
3696872,0
8554419,0
13827121,0
7470573,0
10473586,0
11899123,0
12401959,0
6421044,0
10774992,0
1721033,0
7647272,0
696288,0
5910327,0
11047796,0
12010875,0
6077316,0
13461087,0
65695,0
9254942,0
5538183,0
7612777,0
11496547,0
9884523,0
11143036,0
10370574,0
9020705,0
2300578,0
9807916,0
12026926,0
101136,0
12256766,0
9033836,0
6368874,0
11097341,0
8476681,0
12196352,0
2090377,0
6383519,0
5924178,0
10406507,0
12844001,0
2307268,0
1782457,0
6596829,0
7530656,0
10461828,0
13654662,0
12837223,0
8241088,0
4130306,0
5974176,0
11192854,0
2777074,0
10608288,0
4962737,0
9552326,0
8485773,0
8592903,0
11284165,0
4660486,0
1568693,0
13134899,0
4472373,0
592552,0
4123246,0
11473456,0
9207660,0
10271460,0
11469372,0
8316374,0
7772767,0
5240758,0
5687997,0
7884558,0
13813362,0
3368896,0
8937339,0
9334374,0
2057909,0
4671743,0
2474163,0
10331854,0
13217660,0
11894938,0
12508941,0
6056432,0
295431,0
5828372,0
7700278,0
12794808,0
13937868,0
3303063,0
2829615,0
12898042,0
5927326,0
4084001,0
13229151,0
739351,0
2494696,0
10057907,0
4814421,0
7843509,0
11186133,0
13559890,0
7258091,0
9741739,0
9280989,0
3950883,0
4126399,0
12490661,0
12497680,0
9391435,0
4211629,0
12327591,0
7658599,0
5178568,0
13198630,0
2999532,0
5467712,0
8638238,0
11765840,0
509729,0
9751580,0
10582814,0
7889924,0
1235305,0
3408784,0
11247463,0
3486262,0
4642024,0
1859089,0
1193790,0
1618434,0
2517407,0
7893151,0
12335080,0
6241682,0
12019644,0
10954136,0
5075480,0
1161118,0
11475584,0
9241124,0
7225525,0
13933921,0
7642748,0
13108287,0
9487623,0
6931370,0
5811694,0
12527119,0
5336478,0
2292291,0
863036,0
13263688,0
5107497,0
1535829,0
11508744,0
4569406,0
13105001,0
7526586,0
3521393,0
4936166,0
13351669,0
4577740,0
10349490,0
13889351,0
6443588,0
8510788,0
2602118,0
9649540,0
5294912,0
8043035,0
2538746,0
455562,0
1432003,0
13788924,0
4834907,0
10550179,0
12678539,0
5815347,0
3162272,0
3176088,0
5800727,0
7204526,0
13363516,0
6084864,0
1221738,0
8689857,0
3310571,0
187120,0
6383518,0
1877015,0
11800606,0
2220382,0
6572751,0
4427773,0
10300245,0
12673329,0
1401510,0
3430182,0
8876971,0
7356939,0
13699245,0
11328690,0
9002817,0
4251627,0
4554655,0
3725331,0
11767539,0
2823634,0
5222860,0
6666738,0
10022132,0
7292954,0
9471155,0
4978007,0
9465792,0
11138954,0
90195,0
7798514,0
2449574,0
7345398,0
1113269,0
2255585,0
13464489,0
9410724,0
9013807,0
995193,0
5253809,0
6538744,0
7599847,0
3406511,0
7364847,0
7052164,0
6002634,0
10637726,0
2108276,0
488753,0
4086912,0
2435974,0
1314583,0
4341103,0
6087652,0
10613273,0
9821154,0
13360623,0
2610480,0
11048053,0
4678070,0
9814659,0
11839606,0
11736453,0
10666603,0
1881174,0
3217874,0
12044763,0
13116245,0
9436479,0
5342657,0
10850319,0
5928452,0
1682882,0
6758534,0
893344,0
7093288,0
6277298,0
8534971,0
4025864,0
11819597,0
9676321,0
4510614,0
8299150,0
9407629,0
9670798,0
2856816,0
1443357,0
9875272,0
652564,0
2767580,0
12634787,0
11328320,0
9219346,0
11130813,0
1913272,0
5373702,0
4124722,0
1652372,0
2819560,0
8205725,0
2445719,0
1088910,0
1635314,0
3587221,0
13887457,0
13516916,0
1071939,0
6616700,0
11397435,0
3396295,0
4444488,0
9674448,0
5350153,0
4858360,0
9852594,0
4171165,0
13942861,0
10448237,0
676174,0
9235111,0
8915173,0
4244270,0
10380008,0
11725943,0
3083893,0
3322094,0
7427337,0
11124914,0
1894858,0
9320250,0
1350179,0
10709712,0
8752679,0
748588,0
2926428,0
4133992,0
13812378,0
12610019,0
1755589,0
6129877,0
12462520,0
12518781,0
10606171,0
9618243,0
12873973,0
1534739,0
3956708,0
4983263,0
2075856,0
7331360,0
9948419,0
39520,0
12756163,0
1098485,0
9282964,0
9822981,0
5936666,0
10678351,0
2675047,0
11555846,0
7223754,0
12049584,0
5217069,0
3820205,0
1089692,0
8756748,0
13573730,0
11567575,0
6666182,0
13906290,0
459369,0
8572093,0
2677539,0
1241098,0
7794970,0
8275649,0
8399589,0
1724987,0
8576973,0
9869178,0
7140722,0
4963851,0
2237043,0
7727251,0
13318618,0
12030973,0
2368998,0
8729802,0
1454937,0
6176256,0
564703,0
11358344,0
2844390,0
12631598,0
11174622,0
6878137,0
4563918,0
3600608,0
9439748,0
12786955,0
11364231,0
13577446,0
2164033,0
3348498,0
2110198,0
1772337,0
4699608,0
12951803,0
13708405,0
9800470,0
9049717,0
7706645,0
11544984,0
13325960,0
9095258,0
3494748,0
913886,0
11759938,0
5491342,0
7542015,0
2593557,0
7611880,0
2325440,0
7367497,0
4885922,0
9248376,0
1914764,0
6848850,0
5059203,0
10568063,0
8466264,0
8441748,0
13897376,0
4358500,0
748560,0
12158941,0
2237825,0
10332438,0
11358400,0
3909653,0
1399732,0
11307969,0
9656277,0
6557631,0
644855,0
6926134,0
12534595,0
12836366,0
6282651,0
1652298,0
8527006,0
1701627,0
4898131,0
1465893,0
10415004,0
6108214,0
13368789,0
3554292,0
1587106,0
8009082,0
10900691,0
1357618,0
3250929,0
9746594,0
13166660,0
1458734,0
11476372,0
810255,0
10429707,0
5149169,0
8668005,0
4953558,0
10338398,0
3915122,0
8671511,0
6935622,0
11527948,0
1249454,0
5327024,0
13559569,0
7562334,0
12826941,0
4980591,0
11613801,0
2195159,0
12356992,0
3964566,0
3978832,0
7381594,0
2602658,0
9761052,0
6753678,0
10015703,0
2736793,0
9581033,0
7304733,0
3542971,0
4399926,0
3025614,0
10615186,0
121900,0
1686647,0
11539179,0
6372862,0
2259411,0
12161543,0
13398012,0
295774,0
6848197,0
1502021,0
10476931,0
2779255,0
13023744,0
3067996,0
6712640,0
12086800,0
10084970,0
5743522,0
1517726,0
6832732,0
1738283,0
3318507,0
5360410,0
11274569,0
13019241,0
13304808,0
11612239,0
9718276,0
12246162,0
2073928,0
3812888,0
9633000,0
10979774,0
11945281,0
6394004,0
8561548,0
3726033,0
3298786,0
6299998,0
6033172,0
5706289,0
2776904,0
4320164,0
406810,0
3752635,0
1662767,0
956164,0
96443,0
8692618,0
4647622,0
2891095,0
6011261,0
3236972,0
13404989,0
11905573,0
832535,0
2768371,0
11514809,0
4959859,0
2517002,0
6329,0
1869318,0
13105533,0
10631369,0
5004909,0
12891351,0
10214181,0
8534081,0
6809540,0
4031595,0
2813945,0
1966460,0
2993773,0
5434704,0
6620553,0
13242119,0
3001438,0
12676466,0
2010563,0
12598625,0
12873640,0
13528453,0
4822373,0
11704377,0
8922674,0
5609129,0
13481523,0
807219,0
9127100,0
12704280,0
3471062,0
12669952,0
10175207,0
2208737,0
2136010,0
4860355,0
12809470,0
1024392,0
12186946,0
5100818,0
12891962,0
12901228,0
6197959,0
3973501,0
9824178,0
9682481,0
5690437,0
5636973,0
8400361,0
881234,0
11925179,0
6991894,0
10493527,0
6639075,0
2773293,0
9673216,0
7617894,0
5086236,0
710199,0
626473,0
12819176,0
11627986,0
12328370,0
9709095,0
4348112,0
3340461,0
2155011,0
2026537,0
9287065,0
7712076,0
3202312,0
1526669,0
976638,0
8412948,0
8955016,0
2038321,0
12140376,0
5726714,0
2367500,0
7879626,0
11568347,0
8719728,0
6522800,0
3293946,0
1571149,0
12283740,0
8944725,0
10895104,0
4529038,0
9440617,0
469219,0
3390113,0
2984053,0
3580568,0
4357375,0
1796010,0
13559745,0
7344552,0
3333418,0
8353681,0
10046830,0
11804878,0
1976812,0
6916480,0
12933444,0
4550821,0
3334928,0
8417768,0
7137311,0
6092722,0
12821788,0
4227478,0
7576719,0
4816675,0
11566986,0
10780537,0
11530256,0
2444067,0
9828670,0
3850302,0
6342480,0
10404625,0
10776161,0
11081076,0
1513727,0
9056680,0
11875219,0
7195678,0
12495259,0
2532447,0
6672662,0
654112,0
11410413,0
10593340,0
684798,0
10387046,0
1476526,0
9304978,0
13542023,0
11362750,0
10254302,0
2859399,0
5588049,0
206401,0
11064500,0
13745396,0
12293033,0
8004145,0
11479769,0
2428141,0
10353330,0
10363845,0
4764717,0
11999319,0
4042699,0
1133166,0
12267464,0
3233924,0
3044304,0
9180612,0
2346800,0
883555,0
2852817,0
2912237,0
3766400,0
13337780,0
6080561,1
5654537,0
8467670,0
3480553,0
4959430,0
4281568,0
10129775,0
10420605,0
2112737,0
6656513,0
10147717,0
9756618,0
6823961,0
8050436,0
3034300,0
11017187,0
11728815,0
984689,0
12769747,0
6776440,0
4699757,0
6737821,0
5345477,0
7960131,0
13475441,0
8560246,0
1162263,0
7313558,0
2458276,0
45965,0
2627652,0
13916486,0
3445396,0
3406677,0
5516062,0
12823811,0
280592,0
4875459,0
69923,0
3274525,0
13660538,0
2223684,0
8558892,0
1365512,0
1939905,0
1770367,0
7804655,0
12598084,0
13460428,0
7315646,0
82471,0
8319151,0
517223,0
7477269,0
12475177,0
2760730,0
1138911,0
915179,0
4809806,0
12341742,0
2498534,0
13919220,0
1363182,0
4529683,0
4108191,0
12930799,0
3471956,0
6802163,0
127728,0
8309796,0
9829064,0
8607841,0
6743078,0
3493602,0
11410357,0
674099,0
11145761,0
9268439,0
11578693,0
3855923,0
3952398,0
9561995,0
12169191,0
7631132,0
7546208,0
11747250,0
12378437,0
1369568,0
8312333,0
12894876,0
615283,0
7811872,0
256856,0
13445454,0
12934037,0
6493889,0
13822640,0
5551927,0
13295323,0
4685152,0
11623074,0
12827677,0
12918672,0
2267671,0
6668911,0
9762628,0
10705505,0
6732970,0
5757423,0
1691696,0
6259327,0
9784135,0
810287,0
486796,0
3714395,0
3166508,0
13577947,0
819822,0
1132554,0
7335475,0
1158120,0
685504,0
1676463,0
10852407,0
9549527,0
12946204,0
2449557,0
2247836,0
1936481,0
4815679,0
2364738,0
2935955,0
2196780,0
4658711,0
10372832,0
7092767,0
8240485,0
912411,0
4333715,0
10859743,0
5113586,0
5812005,0
7555246,1
4540435,0
1217999,0
2846798,0
874044,0
5622008,0
11664695,0
5570320,0
5787654,0
5420340,0
2278005,0
10225023,0
11670032,0
13113775,0
9311870,0
4123508,0
8293842,0
11259545,0
11646055,0
11155907,0
2493349,0
13874538,0
2284928,0
4426552,0
4105879,0
84775,0
4257266,0
13216746,0
6628177,0
13178978,0
10169127,0
10514101,0
5109597,0
9262714,0
1643415,0
10505513,0
13400460,0
2677302,0
13930426,0
13106276,0
680267,0
4171446,0
8048292,0
12662245,0
5755136,0
13641320,0
6848330,0
12055808,0
9971446,0
10089718,0
11333584,0
2754442,0
8535270,0
1312796,0
13521544,0
3037378,0
7781677,0
13244970,0
2942482,0
11965318,0
3008736,0
6019765,0
12512403,0
3712926,0
12098255,0
3663626,0
9178861,0
6905174,0
8588538,0
12085953,0
3677389,0
12802882,0
13351657,0
12086645,0
7964174,0
315895,0
10656945,0
9754792,0
8924223,0
4633172,0
11915802,0
4376119,0
4418029,0
9060434,0
11709163,0
10502776,0
10430478,0
3666714,0
12635096,0
3092465,0
3757779,0
8976568,0
7107262,0
7295111,0
7767984,0
793732,0
11818575,0
5928070,0
5072622,0
794120,0
12333510,0
4149244,0
8052775,0
5383990,0
3824602,0
6423458,0
13845679,0
8039208,0
13197885,0
11467922,0
7027569,0
12954678,0
3622032,0
8503042,0
13500253,0
12779672,0
6705236,0
8368323,0
10038522,0
5664325,0
8680176,0
2128320,0
3406529,0
4737937,0
6918355,0
13055306,0
5019318,0
1318605,0
12893782,0
8002134,0
4505473,0
11789173,0
10250337,0
11193386,0
11377854,0
3849215,0
10676470,0
1917249,0
11194294,0
5380415,0
5224483,0
6091902,0
356817,0
10899694,0
6437536,0
1718946,0
9958931,0
8931912,0
9822257,0
10718249,0
3670309,0
1883404,0
2565420,0
3735365,0
6046172,0
1246399,0
7810333,0
3777526,0
10462153,0
7916918,0
1332614,0
7181710,0
1201400,0
13961418,0
8448797,0
6047466,0
12770125,0
5820698,0
4393634,0
5406232,0
2516325,0
2189402,0
6172527,0
3705260,0
4091800,0
13724573,0
13252651,0
12340152,0
11409138,0
10194430,0
4844869,0
13339888,0
13405195,0
5743032,0
4305062,0
13162750,0
1241602,1
12834533,0
2606486,0
6766703,0
10635331,0
2968663,0
12574100,0
6583827,0
2920351,0
2747154,0
6966688,0
13338121,0
7256260,0
1687687,0
10116964,0
411892,0
1898203,0
4650485,0
9879122,0
5608628,0
2408340,0
3233961,0
5802386,0
7993386,0
4759392,0
13256463,0
6685042,0
4201079,0
9517528,0
13122314,0
2266419,0
2278666,0
10842785,0
4696282,0
6875618,0
12739495,0
12854834,0
7520170,0
8643793,0
12428393,0
5519774,0
7827138,0
6179022,0
8670200,0
12893743,0
8216936,0
4693200,0
9310647,0
3946181,0
9800311,0
1828469,0
3778000,0
5889719,0
513405,0
13626599,0
8745693,0
13056868,0
9144962,0
1062217,0
9090896,0
8216620,0
13660005,0
7362518,0
1707420,0
5900889,0
5006447,0
6839509,0
7952133,0
926409,0
9729406,0
3802794,0
3086592,0
9992407,0
5136793,0
1030602,0
8710787,0
2921008,0
5405391,0
139326,0
1048647,0
7204855,0
7184075,0
12885983,0
496453,0
11419522,0
2264836,0
9366573,0
4761829,0
3434441,0
2378722,0
6838915,0
3996196,0
4727261,0
3930450,0
8796854,0
9749066,0
4440166,0
4117839,0
6144109,0
10741952,0
322293,0
9918095,0
13688770,0
56916,0
11918375,0
5876334,0
3289693,0
6086516,0
8551358,0
11765242,0
10233831,0
6058581,0
5275544,0
12583744,0
10038243,0
4567745,0
5838340,0
2718983,0
13045288,0
10633275,0
2021192,0
6260860,0
3056743,0
11112284,0
214482,0
3669077,0
873368,0
10392321,0
4291395,0
12738053,0
8228035,0
13759756,0
3317793,0
4253839,0
175250,0
8050269,0
13401846,0
625300,0
6419939,0
13129398,0
6543763,0
8833421,0
7528566,0
12683971,0
1969688,0
587093,0
3012862,0
2966850,0
13801477,0
9242914,0
3678395,0
12465294,0
8353970,0
7040865,0
8941179,0
10207578,0
7411875,0
818148,0
7512274,0
12236668,0
12358354,0
11719212,0
3432291,0
1984474,0
670653,0
5905905,0
5178275,0
5911477,0
11268648,0
7899409,0
9104655,0
8705823,0
3783070,0
13384999,0
11932279,0
8069689,0
8794447,0
4543496,0
7584754,0
3878534,0
9991687,0
5083650,0
10354890,0
5869532,0
11497888,0
1682772,0
13921232,0
5565119,0
3671950,0
10856828,0
4131753,0
10501928,0
2334389,0
175154,0
3147331,0
11521866,0
4781277,0
13759157,0
12969123,0
9322762,0
1676376,0
8720565,0
2122352,0
920450,0
9674829,0
4471094,0
3794910,0
10097652,0
5697646,0
332439,0
6408422,0
13873256,0
8095734,0
1272684,0
5266410,0
9969265,0
2574383,0
11216123,0
13203924,0
12343366,0
12300896,0
10495583,0
8649100,0
11278713,0
2106087,0
2406661,0
7839976,0
12085859,0
3824712,0
10839253,0
10243334,0
3381354,0
10847237,0
2319897,0
12101915,0
12872712,0
5790504,0
11029036,0
198636,0
6259090,0
8719396,0
10006712,0
1871841,0
2157503,0
1951075,0
12613857,0
12193511,0
11312424,0
1505569,0
7680676,0
313150,0
9366406,0
531235,0
2972735,0
13553876,0
13395256,0
9682720,0
10449070,0
7426635,0
4231839,0
8508885,0
3091490,0
12143657,0
7565031,0
13304596,0
12730120,0
8400353,0
217819,0
543649,0
7690629,0
4112143,0
5510301,0
9609362,0
8133527,0
9862345,0
4377459,0
2683961,0
819697,0
5716902,0
5034966,0
4446577,0
5039854,0
8929017,0
901839,0
5354320,0
5498271,0
470101,0
6552675,0
10353622,0
5557570,0
3438169,0
8315225,0
1918807,0
5973460,0
4312859,0
9054058,0
852709,0
9334463,1
722594,0
6306482,0
10017609,0
8810302,0
1479292,0
5638726,0
5404614,0
6306389,0
1416260,0
1978403,0
9319188,0
5780457,0
3593240,0
1135577,0
6841508,0
11671441,0
11976377,0
4117814,0
2966181,0
11140167,0
4838689,0
689623,0
9382585,0
5443427,0
8964445,0
1001726,0
13884586,0
4296864,0
4931928,0
18009,0
13138819,0
2564205,0
13402915,0
813355,0
2270999,0
11303233,0
10893510,0
3554809,0
324564,0
11226107,0
8014286,0
10327234,0
751809,0
6048526,0
6391785,0
3535168,0
1606618,0
84552,0
7254228,0
5182068,0
284791,0
5287594,0
7888140,0
8258672,0
11749914,0
80848,0
329489,0
1997906,0
11470288,0
7509811,0
3404677,0
1740432,0
11384200,0
